original_countryname,original_AddressAlph,original_address_id,original_group,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,confidence,confidence_street_level,confidence_city_level,attribution,attribution_license,attribution_url
United Kingdom,338 Regents Park Rd.London N3 2LN,782,2,51.6004309,-0.1947913,"338 Regent's Park Road, London, N3 2LN, United Kingdom",,338,Regent's Park Road,N3 2LN,Barnet,Church End,London,London,,England,ENG,United Kingdom,gb,0.9,0.9,0.9,,,
United Kingdom,"34 Jermyn St.,London SW1Y 6HS",783,2,51.507885,-0.138279,"Jermyn Street, London, SW1Y 6JE, United Kingdom",Jermyn Street,,Jermyn Street,SW1Y 6JE,St. James's,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"34-40 Great Cumberland Place,London,W1H 7TW",784,2,51.5156308,-0.1600226,"Great Cumberland Place, London, W1H 7DJ, United Kingdom",Great Cumberland Place,,Great Cumberland Place,W1H 7DJ,,Marylebone,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"344 Kensigton High St.,London W14",785,2,51.49727625,-0.20492670491058343,"M.E.I.C House, 344 Kensington High Street, London, W14 8NS, United Kingdom",M.E.I.C House,344,Kensington High Street,W14 8NS,Royal Borough of Kensington and Chelsea,Earl's Court,London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"348-350 Regents Park Rd.,London N3 2LJ",786,2,51.6006745,-0.1942712,"Adam Hayes, 348 Regent's Park Road, London, N3 1DE, United Kingdom",Adam Hayes,348,Regent's Park Road,N3 1DE,London Borough of Barnet,Church End,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35 New Broad St.,London EC2M 1NH",787,2,51.5168771,-0.0838207,"IoDhub, 35 New Broad Street, City of London, EC2M 1NH, United Kingdom",IoDhub,35,New Broad Street,EC2M 1NH,,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35 Northfield Way,Aycliffe Business Park,Newton Aycliffe,County Durham,DL5 6UF",788,2,54.6117095,-1.5798842,"Northfield Way, Aycliffe Village, DL5 6EJ, United Kingdom",Northfield Way,,Northfield Way,DL5 6EJ,,Great Aycliffe,Aycliffe Village,County Durham,,England,ENG,United Kingdom,gb,0.44099999999999995,0.7,0.7,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35 Northfield Way,Aycliffe Ind.Estate Newton Aycliffe,County Durham,DL5 6UF",789,2,54.6117095,-1.5798842,"Northfield Way, Aycliffe Village, DL5 6EJ, United Kingdom",Northfield Way,,Northfield Way,DL5 6EJ,,Great Aycliffe,Aycliffe Village,County Durham,,England,ENG,United Kingdom,gb,0.44099999999999995,0.7,0.7,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35 Northfield Way,Aycliffe Ind.Estate,Newton Aycliffe County Durham,DL5 6UF",790,2,54.6117095,-1.5798842,"Northfield Way, Aycliffe Village, DL5 6EJ, United Kingdom",Northfield Way,,Northfield Way,DL5 6EJ,,Great Aycliffe,Aycliffe Village,County Durham,,England,ENG,United Kingdom,gb,0.44099999999999995,0.7,0.7,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35 Northfield Way,Aycliffe Ind.Estate,Newton Aycliffe,County Durham,DL5 6UF",791,2,54.6117095,-1.5798842,"Northfield Way, Aycliffe Village, DL5 6EJ, United Kingdom",Northfield Way,,Northfield Way,DL5 6EJ,,Great Aycliffe,Aycliffe Village,County Durham,,England,ENG,United Kingdom,gb,0.44099999999999995,0.7,0.7,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35 Northfield Way,Aycliffe Industrial Estate Newton Acyliffe,County Durham,DL5 6UF",792,2,54.6117095,-1.5798842,"Northfield Way, Aycliffe Village, DL5 6EJ, United Kingdom",Northfield Way,,Northfield Way,DL5 6EJ,,Great Aycliffe,Aycliffe Village,County Durham,,England,ENG,United Kingdom,gb,0.44099999999999995,0.7,0.7,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35 Northfield Way,Aycliffe Industrial Estate Newton Aycliffe,County Durham,DL5 6UF",793,2,54.6117095,-1.5798842,"Northfield Way, Aycliffe Village, DL5 6EJ, United Kingdom",Northfield Way,,Northfield Way,DL5 6EJ,,Great Aycliffe,Aycliffe Village,County Durham,,England,ENG,United Kingdom,gb,0.44099999999999995,0.7,0.7,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35 Rydal St.,Leicester LE2 7DS",794,2,52.6272415,-1.1419201,"Rydal Street, Leicester, LE2 7HT, United Kingdom",Rydal Street,,Rydal Street,LE2 7HT,,Bede Island,Leicester,City of Leicester,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35 St.Thomas St.,London SEI 9SN",795,2,51.5038651,-0.0861116,"35 St. Thomas Street, London, SE1 9RY, United Kingdom",,35,St. Thomas Street,SE1 9RY,Southwark,Borough,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"35 Vine St.,London",796,2,51.5874765,-0.0117303,"Vine Street, London, E17 3GG, United Kingdom",Vine Street,,Vine Street,E17 3GG,London Borough of Waltham Forest,,London,Greater London,,England,ENG,United Kingdom,gb,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35 Vine St.,London EC3N 2AA",797,2,51.5116527,-0.0758517,"Vine Street, City of London, EC3N 2LJ, United Kingdom",Vine Street,,Vine Street,EC3N 2LJ,,Aldgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35 Vine St.,London,EC3N 2AA",798,2,51.5116527,-0.0758517,"Vine Street, City of London, EC3N 2LJ, United Kingdom",Vine Street,,Vine Street,EC3N 2LJ,,Aldgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35,Dover St.,London,W1S 4AN",799,2,51.5086053,-0.1427493999051565,"Jimmy Choo, 35 Dover Street, London, W1S 4LT, United Kingdom",Jimmy Choo,35,Dover Street,W1S 4LT,St. James's,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35,Dover St.,London,W1X 4AN",800,2,51.508651,-0.142806,"35 Dover Street, London, W1S 4LT, United Kingdom",,35,Dover Street,W1S 4LT,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35,Trent Ave.Ealing,London W5 4TL",801,2,51.50179585,-0.31131895,"35 Trent Avenue, London, W5 4TL, United Kingdom",,35,Trent Avenue,W5 4TL,London Borough of Ealing,Northfields,London,Greater London,,England,ENG,United Kingdom,gb,0.63,0.63,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"35/39 Moorgate,London EC2R 6AR",802,2,51.5156595,-0.0894831,"City of London, EC2R 6AR, United Kingdom",,,,EC2R 6AR,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"36 Eastcastle St.,London W1N 7PE",803,2,51.516622,-0.139099,"36 Eastcastle Street, London, W1W 8DE, United Kingdom",,36,Eastcastle Street,W1W 8DE,Westminster,Fitzrovia,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"36 Queen St.,London EC4R 1BN",804,2,51.51132,-0.09329,"City of London, EC4R 1BN, United Kingdom",,,,EC4R 1BN,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"36-38 Botolph Lane,London EC3R 8DE",805,2,51.51007,-0.08444,"City of London, EC3R 8DE, United Kingdom",,,,EC3R 8DE,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"36-38 Botolph Lane,London,EC3R 8DE",806,2,51.51007,-0.08444,"City of London, EC3R 8DE, United Kingdom",,,,EC3R 8DE,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"37-39 Kew Foot Rd.,Richmond TW9 2SS",807,2,51.466273,-0.3013592,"38 Kew Foot Road, London, TW9 2SS, United Kingdom",,38,Kew Foot Road,TW9 2SS,Richmond upon Thames,Richmond,London,London,,England,ENG,United Kingdom,gb,0.63,1,1,,,
United Kingdom,"379 South Row,Witan Gate East Central Milton Keynes MK9 2PN",808,2,52.0386811,-0.7531388,"South Row, Milton Keynes, MK9 3DQ, United Kingdom",South Row,,South Row,MK9 3DQ,,Central Milton Keynes,Milton Keynes,City of Milton Keynes,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"38 Finsbury Sq.,London EC2A 1PX",809,2,51.5202348,-0.0854463,"38 Finsbury Square, London, EC2A 1PX, United Kingdom",,38,Finsbury Square,EC2A 1PX,London Borough of Islington,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"38 Finsbury Sq.,London EC2A 1PX(Licensee)",810,2,51.52077735,-0.08748121409003318,"Pret A Manger, 1 Finsbury Square, London, EC2A 1AE, United Kingdom",Pret A Manger,1,Finsbury Square,EC2A 1AE,Saint Luke's,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.78375,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"38 Finsbury Sq.,London,EC2A 1PX",811,2,51.5202348,-0.0854463,"38 Finsbury Square, London, EC2A 1PX, United Kingdom",,38,Finsbury Square,EC2A 1PX,London Borough of Islington,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,38 Finsbury Sq.London EC2A 1LT,812,2,51.5202348,-0.0854463,"38 Finsbury Square, London, EC2A 1PX, United Kingdom",,38,Finsbury Square,EC2A 1PX,London Borough of Islington,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.3086999999999999,0.44099999999999995,0.7,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,38 Finsbury Sq.London EC2A 1PX,813,2,51.5202348,-0.0854463,"38 Finsbury Square, London, EC2A 1PX, United Kingdom",,38,Finsbury Square,EC2A 1PX,London Borough of Islington,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.63,0.63,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"38 Threadneedle St.,London,EC2R 8AY",814,2,51.5144903,-0.0840663,"Piazza Italiana, 38 Threadneedle Street, City of London, EC2R 8AY, United Kingdom",Piazza Italiana,38,Threadneedle Street,EC2R 8AY,,Cornhill,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"380 Richmond Rd.,Kingston-Upon-Thames,Surrey KT2 5PR",815,2,51.4296623,-0.30709,"Richmond Road, London, KT2 5PR, United Kingdom",Richmond Road,,Richmond Road,KT2 5PR,Royal Borough of Kingston upon Thames,,London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"380 Richmond Rd.,Kingston,Surrey KT2 5PR",816,2,51.4296623,-0.30709,"Richmond Road, London, KT2 5PR, United Kingdom",Richmond Road,,Richmond Road,KT2 5PR,Royal Borough of Kingston upon Thames,,London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"389 Chiswick High Rd.,Chiswick,London,W4 4AL",817,2,51.492124149999995,-0.2750559087872404,"British Standards Institution, 389 Chiswick High Road, London, W4 4AL, United Kingdom",British Standards Institution,389,Chiswick High Road,W4 4AL,London Borough of Hounslow,Grove Park,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"39 Bartor Rd.,Water Eaton Industrial Estate Bletchley,Milton Keynes Bucks MK2 3HW",818,2,52.88850025,-1.2982782365724213,"Get Set, 39 Wharfedale Road, Erewash, NG10 3HG, United Kingdom",Get Set,39,Wharfedale Road,NG10 3HG,Dovedale Estate,,Erewash,Derbyshire,DBY,England,ENG,United Kingdom,gb,0.054,0.06,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"39 Dover St.,London W1X 3RB",819,2,51.508294,-0.14241,"39 Dover Street, London, W1S 4LT, United Kingdom",,39,Dover Street,W1S 4LT,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"399 Edgware Rd.,Colindale,London NW9 0JJ",820,2,51.523110900000006,-0.17489979999999322,"Melissa Food Centre, 399 Edgware Road, London, W2 1BT, United Kingdom",Melissa Food Centre,399,Edgware Road,W2 1BT,,Paddington,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,10 Piccadilly,London,W1J 0DD",821,2,51.5095871,-0.1355442,"London, W1J 0DD, United Kingdom",,,,W1J 0DD,,,London,Greater London,,England,ENG,United Kingdom,gb,1,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,107 Cannon St.,London,EC4N 5AF",822,2,51.5116025,-0.0896573,"Tossed, 107 Cannon Street, City of London, EC4N 5AF, United Kingdom",Tossed,107,Cannon Street,EC4N 5AF,,Vintry,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,15 Moorgate London EC2R 6AD.",823,2,51.5155,-0.08977,"City of London, EC2R 6AD, United Kingdom",,,,EC2R 6AD,,,City of London,Greater London,,England,ENG,United Kingdom,gb,1,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,15 Moorgate,London EC2R 6AD",824,2,51.5155,-0.08977,"City of London, EC2R 6AD, United Kingdom",,,,EC2R 6AD,,,City of London,Greater London,,England,ENG,United Kingdom,gb,1,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,155 Bishopsgate London EC2M 3TS",825,2,51.5187,-0.0799916,"Maven Securities, 155 Bishopsgate, City of London, EC2M 3TQ, United Kingdom",Maven Securities,155,Bishopsgate,EC2M 3TQ,City of London,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,155 Bishopsgate,London EC2M 3TF",826,2,51.5187,-0.0799916,"Maven Securities, 155 Bishopsgate, City of London, EC2M 3TQ, United Kingdom",Maven Securities,155,Bishopsgate,EC2M 3TQ,City of London,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,155 Bishopsgate,London,EC2M 3TS",827,2,51.5187,-0.0799916,"Maven Securities, 155 Bishopsgate, City of London, EC2M 3TQ, United Kingdom",Maven Securities,155,Bishopsgate,EC2M 3TQ,City of London,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,24 Britton St.,London EC1M 5UA",828,2,51.52125095,-0.1045232896914319,"Kurt Geiger, 24 Britton Street, London, EC1M 5UP, United Kingdom",Kurt Geiger,24,Britton Street,EC1M 5UP,London Borough of Islington,Clerkenwell,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,25/26 Albemarle St.,London,W1X 4AD",829,2,51.5097043,-0.1428184,"26 Albemarle Street, London, W1S 4JH, United Kingdom",,26,Albemarle Street,W1S 4JH,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,25/26 Albemarle St.,London,WIS 4HK",830,2,51.5097043,-0.1428184,"26 Albemarle Street, London, United Kingdom",,26,Albemarle Street,,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,35 Moorgate,London EC2R 6AR",831,2,51.5156595,-0.0894831,"City of London, EC2R 6AR, United Kingdom",,,,EC2R 6AR,,,City of London,Greater London,,England,ENG,United Kingdom,gb,1,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,36-38 Botolph Lane,London EC3R 8DE",832,2,51.51007,-0.08444,"City of London, EC3R 8DE, United Kingdom",,,,EC3R 8DE,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,41 Tower Hill,London EC3N 4DU",833,2,51.51042795,-0.07424437920970986,"Société Générale, 41 Tower Hill, City of London, EC3N 1AP, United Kingdom",Société Générale,41,Tower Hill,EC3N 1AP,,Aldgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,53 New Broad St.,London EC2M 1JJ",834,2,51.51684,-0.08473,"City of London, EC2M 1JJ, United Kingdom",,,,EC2M 1JJ,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,6 Broadgate,London EC2M 2QS",835,2,51.51876663636364,-0.08360273636363637,"City of London, EC2M 2QS, United Kingdom",,,,EC2M 2QS,,,City of London,Greater London,,England,ENG,United Kingdom,gb,1,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,65 Leadenhall St.,London EC 3A 2AD",836,2,51.513042,-0.078478,"65-68 Leadenhall Street, London, EC3A 2AD, United Kingdom",,65-68,Leadenhall Street,EC3A 2AD,City of London,Fenchurch,London,London,,England,ENG,United Kingdom,gb,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,7 Old Park Lane,London W1K 1AD",837,2,51.50443775,-0.14908106904938984,"7 Old Park Lane, London, W1K 1QN, United Kingdom",,7,Old Park Lane,W1K 1QN,,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,7 Old Park Lane,London W1Y 4AD",838,2,51.504453,-0.149023,"7 Old Park Lane, London, W1K 1QN, United Kingdom",,7,Old Park Lane,W1K 1QN,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,7 Old Park Lane,London Wiy 4AD",839,2,51.504453,-0.149023,"7 Old Park Lane, London, W1K 1QZ, United Kingdom",,7,Old Park Lane,W1K 1QZ,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,7 Old Park Lane,London,W1K 1AD",840,2,51.50443775,-0.14908106904938984,"7 Old Park Lane, London, W1K 1QN, United Kingdom",,7,Old Park Lane,W1K 1QN,,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,8 Finsbury Circus,London EC2M 7EA",841,2,51.51733,-0.08594,"City of London, EC2M 7EA, United Kingdom",,,,EC2M 7EA,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,90 Basinghall St.,London,EC2V 5AY",842,2,51.515128149999995,-0.09127689035193504,"Gresham College, 90 Basinghall Street, City of London, EC2V 5AY, United Kingdom",Gresham College,90,Basinghall Street,EC2V 5AY,,Cheap,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Baltic Exchange,38 St Mary Axe,London,EC3A 8EX",843,2,51.5149918,-0.0803276,"Balls Brothers, 38 Saint Mary Axe, City of London, EC3A 8EX, United Kingdom",Balls Brothers,38,Saint Mary Axe,EC3A 8EX,,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Baltic Exchange,38 St.Mary Axe London EC3A 8EX",844,2,51.5149918,-0.0803276,"Balls Brothers, 38 Saint Mary Axe, City of London, EC3A 8EX, United Kingdom",Balls Brothers,38,Saint Mary Axe,EC3A 8EX,,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Baltic Exchange,38 St.Mary Axe,London EC3A 8EX",845,2,51.5149918,-0.0803276,"Balls Brothers, 38 Saint Mary Axe, City of London, EC3A 8EX, United Kingdom",Balls Brothers,38,Saint Mary Axe,EC3A 8EX,,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Baltic Exchange,38 St.Mary Axe,London,EC3A 8EX",846,2,51.5149918,-0.0803276,"Balls Brothers, 38 Saint Mary Axe, City of London, EC3A 8EX, United Kingdom",Balls Brothers,38,Saint Mary Axe,EC3A 8EX,,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Bracton House,34-36 High Holborn,London,WC1V 6AA",847,2,51.5174847,-0.1212578,"High Holborn, London, WC1V 7EP, United Kingdom",High Holborn,,High Holborn,WC1V 7EP,London Borough of Camden,Holborn,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Castle House,75-76 Wells St.,London W1PW 3RE3",848,2,51.517497,-0.148298,"75-76 Wimpole Street, London, W1G 9SX, United Kingdom",,75-76,Wimpole Street,W1G 9SX,Westminster,Marylebone,London,London,,England,ENG,United Kingdom,gb,0.2571428571428571,0.2857142857142857,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Castle House,75-76 Wells St.,London,W1PW 3RE3",849,2,51.517497,-0.148298,"75-76 Wimpole Street, London, W1G 9SX, United Kingdom",,75-76,Wimpole Street,W1G 9SX,Westminster,Marylebone,London,London,,England,ENG,United Kingdom,gb,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Devon House,58-60 St.,Katharine's way London,E1 9LB",850,2,51.5059304,-0.07110985321575411,"Devon House, 58-60 St. Katharine's Way, London, E1W 1JP, United Kingdom",Devon House,58-60,St. Katharine's Way,E1W 1JP,London Borough of Tower Hamlets,Wapping,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Devon House,58-60 St.Katharine's Way,London E1 9LB",851,2,51.5059304,-0.07110985321575411,"Devon House, 58-60 St. Katharine's Way, London, E1W 1JP, United Kingdom",Devon House,58-60,St. Katharine's Way,E1W 1JP,London Borough of Tower Hamlets,Wapping,London,Greater London,,England,ENG,United Kingdom,gb,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Devon House,58-60 St.Katharine's Way,London E1W 1LB",852,2,51.5059304,-0.07110985321575411,"Devon House, 58-60 St. Katharine's Way, London, E1W 1JP, United Kingdom",Devon House,58-60,St. Katharine's Way,E1W 1JP,London Borough of Tower Hamlets,Wapping,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Devon House,58-60 St.Katharine's Way,London,E1W 1LB",853,2,51.5059304,-0.07110985321575411,"Devon House, 58-60 St. Katharine's Way, London, E1W 1JP, United Kingdom",Devon House,58-60,St. Katharine's Way,E1W 1JP,London Borough of Tower Hamlets,Wapping,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Finsbury Court 111-117,Finsbury Pavement,London EC2A 1RS",854,2,51.5194257,-0.0876097,"Finsbury Pavement, London, EC2A 1RS, United Kingdom",Finsbury Pavement,,Finsbury Pavement,EC2A 1RS,London Borough of Islington,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"3rd Fl.,Guildhall House,81-87 Gresham St.,London",855,2,51.515106,-0.091725,"81-87 Gresham Street, London, EC2V 8EG, United Kingdom",,81-87,Gresham Street,EC2V 8EG,City of London,Cheap,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
